annee,mois,type_profil,heure,p_normalise,prix_base_eur_mwh,prix_haut_eur_mwh,prix_bas_eur_mwh,bl_base_eur_mwh,bl_haut_eur_mwh,bl_bas_eur_mwh,prix_base_p10_eur_mwh,prix_base_p25_eur_mwh,prix_base_p50_eur_mwh,prix_base_p75_eur_mwh,prix_base_p90_eur_mwh,freq_neg_base,prix_haut_p10_eur_mwh,prix_haut_p25_eur_mwh,prix_haut_p50_eur_mwh,prix_haut_p75_eur_mwh,prix_haut_p90_eur_mwh,freq_neg_haut,prix_bas_p10_eur_mwh,prix_bas_p25_eur_mwh,prix_bas_p50_eur_mwh,prix_bas_p75_eur_mwh,prix_bas_p90_eur_mwh,freq_neg_bas
2027,3,Jour ouvré,3,0.83762,66.2166,66.8755,64.8988,79.0533,79.8399,77.4801,124.2866,89.3666,56.1766,43.0766,18.6366,0.004,121.1655,89.0655,56.8355,42.7955,20.2255,0.0,116.5113,87.4588,56.5088,40.8188,17.3188,0.019
2027,3,Jour ouvré,4,0.817947,64.6614,65.3048,63.3746,79.0533,79.8399,77.4801,123.4289,89.8189,57.0789,39.8189,14.5589,0.023,120.3323,84.7023,52.9923,40.4623,16.4123,0.021,117.9796,85.6296,55.8721,38.0171,13.2721,0.031
2027,3,Jour ouvré,5,0.898737,71.0481,71.7551,69.6342,79.0533,79.8399,77.4801,129.7606,100.4606,60.1906,45.2206,24.9806,0.004,135.2201,95.8376,61.0226,44.6676,25.6876,0.008,125.1167,95.7367,59.0267,41.4767,23.5667,0.031
2027,3,Jour ouvré,6,1.214546,96.0139,96.9693,94.1032,79.0533,79.8399,77.4801,147.7339,123.0639,84.3939,64.9239,46.9639,0.0,164.2083,123.6293,88.1493,65.8793,55.7928,0.0,145.4632,121.1132,86.2132,63.0132,51.4732,0.0
2027,3,Jour ouvré,7,1.522014,120.3203,121.5175,117.9258,79.0533,79.8399,77.4801,183.8603,147.5503,105.8603,73.4903,58.5803,0.0,180.6475,146.0775,107.0575,74.6875,62.7875,0.0,173.5258,145.5958,109.1758,71.8358,58.7358,0.0
2027,3,Jour ouvré,8,1.423132,112.5033,113.6227,110.2644,79.0533,79.8399,77.4801,193.3733,148.3733,103.4133,78.6158,63.9413,0.0,190.4527,149.4927,104.9127,79.3527,68.4227,0.0,186.3744,146.5844,103.1444,76.8244,65.0644,0.0
2027,3,Jour ouvré,9,1.065231,84.2101,85.048,82.5342,79.0533,79.8399,77.4801,164.7201,116.1401,78.0401,63.8201,50.3431,0.004,165.558,116.738,79.203,64.128,51.348,0.0,160.4942,114.4642,76.3642,61.6142,48.8342,0.009
2027,3,Jour ouvré,10,0.733765,58.0065,58.5837,56.8522,79.0533,79.8399,77.4801,141.3965,91.1665,51.9565,39.4065,9.3965,0.068,141.9737,91.7437,52.5337,39.9837,9.4337,0.07,140.2422,94.4022,50.3622,32.3422,8.2422,0.074
2027,3,Jour ouvré,11,0.627174,49.5802,50.0735,48.5935,79.0533,79.8399,77.4801,128.5602,77.8452,44.0402,21.0202,-5.0,0.147,129.0535,76.4335,43.2335,21.5135,-5.0,0.152,127.5735,76.8585,41.7535,16.2235,-5.0,0.157
2027,3,Jour ouvré,12,0.572715,45.275,45.7255,44.374,79.0533,79.8399,77.4801,122.845,71.165,40.595,14.905,-5.0,0.172,123.2955,70.173,40.5155,15.3555,-5.0,0.164,121.944,71.109,39.514,13.974,-5.0,0.184
2027,3,Jour ouvré,13,0.516044,40.795,41.2009,39.9832,79.0533,79.8399,77.4801,123.24,67.585,37.55,13.38,-5.0,0.233,118.1859,66.9822,37.9559,10.5384,-5.0,0.235,108.5482,66.9982,36.4782,8.75,-5.0,0.239
2027,3,Jour ouvré,14,0.504326,39.8687,40.2654,39.0753,79.0533,79.8399,77.4801,122.4587,65.7687,35.3487,9.9787,-5.0,0.224,115.9154,61.1654,35.7454,9.5554,-5.0,0.223,103.2453,61.2253,34.5553,5.5353,-5.0,0.24
2027,3,Jour ouvré,15,0.578308,45.7171,46.172,44.8073,79.0533,79.8399,77.4801,129.8771,75.3771,39.4671,17.6271,-0.9829,0.113,116.042,75.812,38.652,16.932,-4.518,0.121,107.7173,74.4673,37.2873,15.1892,-1.8927,0.124
2027,3,Jour ouvré,16,0.665681,52.6243,53.1479,51.577,79.0533,79.8399,77.4801,125.1643,90.5443,49.1343,29.1543,8.3643,0.051,130.0879,89.1179,48.7079,29.9679,8.8879,0.046,124.107,87.937,46.067,26.957,12.727,0.076
2027,3,Jour ouvré,17,0.921011,72.8089,73.5334,71.36,79.0533,79.8399,77.4801,146.6189,104.6189,66.7189,48.5764,34.5339,0.01,149.5434,104.1234,67.4434,49.3009,34.3834,0.0,145.17,103.17,66.245,46.71,31.5,0.01
2027,3,Jour ouvré,18,1.358953,107.4297,108.4987,105.2918,79.0533,79.8399,77.4801,168.6297,137.8797,98.7997,72.1097,58.8797,0.0,174.0862,138.6787,99.1312,72.9787,63.7187,0.0,165.9518,135.7418,99.3518,69.9718,56.7418,0.0
2027,3,Jour ouvré,19,1.836689,145.1963,146.6411,142.3069,79.0533,79.8399,77.4801,203.5623,168.4963,129.5863,90.4138,71.1963,0.0,205.4211,168.4336,132.2561,94.5811,74.0211,0.0,201.0869,165.6069,129.6369,93.2269,68.4969,0.0
2027,3,Jour ouvré,20,1.544961,122.1343,123.3495,119.7037,79.0533,79.8399,77.4801,175.3973,147.1068,103.5968,74.3168,60.5908,0.0,177.202,144.6695,104.257,75.532,62.172,0.0,173.5562,146.9062,108.3062,72.8862,58.2362,0.0
2027,3,Jour ouvré,21,1.225186,96.855,97.8187,94.9275,79.0533,79.8399,77.4801,158.8175,121.9875,81.1975,63.0375,50.5475,0.0,159.7812,122.9512,82.1612,63.8512,51.5112,0.0,155.62,120.08,87.56,61.11,48.62,0.0
2027,3,Jour ouvré,22,1.166297,92.1997,93.1171,90.3648,79.0533,79.8399,77.4801,145.4422,115.4197,79.9197,60.6197,48.4097,0.0,146.3596,116.3371,80.8371,61.5171,49.6421,0.0,143.6073,116.2448,82.5423,58.7648,46.8898,0.0
2027,3,Jour ouvré,23,1.093971,86.4821,87.3426,84.761,79.0533,79.8399,77.4801,136.9471,112.2246,77.8908,57.3746,47.0336,0.0,137.8076,110.0576,79.1176,58.0351,48.0451,0.0,135.226,110.5035,76.7035,55.6535,45.4635,0.0
2027,3,Week-end / J. Férié,0,1.320559,104.3945,105.4333,102.317,79.0533,79.8399,77.4801,171.487,145.062,92.862,75.912,59.192,0.0,172.5258,146.1008,93.9008,76.9508,62.4808,0.0,169.4095,147.1595,90.7845,73.8345,59.3645,0.0
2027,3,Week-end / J. Férié,1,0.994199,78.5947,79.3768,77.0307,79.0533,79.8399,77.4801,155.6997,126.3847,76.2547,59.7747,42.7147,0.0,156.4818,127.1668,77.0368,60.5568,43.4968,0.0,154.1357,124.9507,74.9807,58.2107,41.1507,0.0
2027,3,Week-end / J. Férié,2,1.003894,79.3611,80.1508,77.7818,79.0533,79.8399,77.4801,149.4211,122.9511,77.8011,63.7411,43.3411,0.0,150.2108,123.7408,78.5908,64.5308,44.1308,0.0,147.8418,121.4318,76.2218,62.4618,41.7618,0.0
2027,3,Week-end / J. Férié,3,0.897591,70.9576,71.6636,69.5455,79.0533,79.8399,77.4801,118.9726,110.0251,67.1551,50.7451,31.2231,0.0,119.6786,108.1011,60.7711,51.4511,32.0911,0.0,117.5605,108.613,68.183,49.333,28.353,0.0
2027,3,Week-end / J. Férié,4,0.884754,69.9427,70.6387,68.5508,79.0533,79.8399,77.4801,127.1927,112.4327,66.9277,47.6427,32.1217,0.0,127.8887,110.3687,60.0187,48.3387,32.8687,0.0,125.8008,111.0408,65.8008,46.2508,30.2708,0.0
2027,3,Week-end / J. Férié,5,0.874953,69.1679,69.8561,67.7914,79.0533,79.8399,77.4801,129.0379,109.5679,64.2879,46.6779,29.3229,0.0,129.7261,110.2561,61.4861,47.3661,30.0261,0.0,127.6614,111.9514,64.0514,45.3014,27.9614,0.0
2027,3,Week-end / J. Férié,6,1.002356,79.2396,80.028,77.6627,79.0533,79.8399,77.4801,152.7946,120.6846,79.1171,57.1846,41.0946,0.0,153.583,121.473,76.093,57.973,41.883,0.0,151.2177,121.1877,77.5402,55.6077,39.5177,0.0
2027,3,Week-end / J. Férié,7,1.081283,85.479,86.3295,83.7779,79.0533,79.8399,77.4801,155.544,124.024,81.529,59.604,48.479,0.0,156.3945,124.8745,82.1745,60.4545,49.3295,0.0,153.8429,125.3529,79.8279,57.9029,46.7779,0.0
2027,3,Week-end / J. Férié,8,1.042221,82.391,83.2108,80.7514,79.0533,79.8399,77.4801,154.4185,117.3885,72.2385,54.5485,43.3585,0.0,155.2383,118.2083,72.4983,55.3683,44.8983,0.0,152.7789,117.8789,70.2989,52.9089,42.4389,0.0
2027,3,Week-end / J. Férié,9,0.89669,70.8863,71.5916,69.4756,79.0533,79.8399,77.4801,151.4275,106.8275,65.9475,46.8375,33.5775,0.0,152.1329,107.5329,66.6529,47.8029,34.2829,0.0,150.0169,105.4169,64.5369,45.6869,31.2811,0.0
2027,3,Week-end / J. Férié,10,0.470553,37.1988,37.5689,36.4585,79.0533,79.8399,77.4801,120.8188,65.2788,29.8863,6.0988,-0.8812,0.127,121.1889,65.6489,30.2564,6.4689,-0.5111,0.118,120.0785,64.5385,29.146,5.7785,-1.9594,0.159
2027,3,Week-end / J. Férié,11,0.398511,31.5036,31.8171,30.8767,79.0533,79.8399,77.4801,102.5686,55.8186,24.2886,0.2686,-5.0,0.223,102.8821,56.1321,25.7621,2.1221,-5.0,0.192,101.9417,55.1917,24.9117,1.1817,-5.0,0.246
2027,3,Week-end / J. Férié,12,0.364747,28.8344,29.1213,28.2606,79.0533,79.8399,77.4801,95.1444,47.6744,24.5744,0.5394,-5.0,0.216,95.4313,47.9613,24.8613,1.8613,-5.0,0.212,94.5706,47.1006,24.0006,1.0006,-5.0,0.241
2027,3,Week-end / J. Férié,13,0.102563,8.1079,8.1886,7.9466,79.0533,79.8399,77.4801,75.8729,36.7329,3.0179,-5.0,-5.0,0.448,75.9536,36.8136,4.1836,-5.0,-5.0,0.432,75.7116,36.5716,3.9566,-5.0,-5.0,0.431
2027,3,Week-end / J. Férié,14,0.181954,14.384,14.5272,14.0978,79.0533,79.8399,77.4801,100.319,44.829,10.429,-5.0,-5.0,0.33,100.4622,44.9722,10.5722,-5.0,-5.0,0.339,100.0328,44.5428,10.1428,-5.0,-5.0,0.336
2027,3,Week-end / J. Férié,15,0.496979,39.2878,39.6788,38.506,79.0533,79.8399,77.4801,104.0528,60.3128,37.1128,15.0728,6.1228,0.0,104.4438,60.7038,37.5038,16.6938,6.5138,0.0,103.271,59.531,36.331,15.521,5.341,0.0
2027,3,Week-end / J. Férié,16,0.653435,51.6562,52.1702,50.6282,79.0533,79.8399,77.4801,106.3262,73.2362,42.0062,16.1062,2.0962,0.0,106.8402,73.7502,42.5202,18.0502,4.7352,0.0,105.2982,72.2082,41.6082,16.5082,1.0682,0.053
2027,3,Week-end / J. Férié,17,0.959311,75.8367,76.5913,74.3275,79.0533,79.8399,77.4801,140.3717,93.8217,69.2717,47.1917,33.2522,0.0,141.1263,94.3763,69.6838,47.9463,36.0308,0.0,138.8625,92.3125,67.7625,45.6825,26.1225,0.0
2027,3,Week-end / J. Férié,18,1.58046,124.9406,126.1838,122.4542,79.0533,79.8399,77.4801,195.9194,155.1294,114.7494,92.3194,81.3594,0.0,197.1626,156.3726,115.9926,93.5626,84.9336,0.0,193.433,153.598,115.353,89.833,78.873,0.0
2027,3,Week-end / J. Férié,19,2.213,174.945,176.6857,171.4635,79.0533,79.8399,77.4801,223.0162,194.2212,147.4212,127.6412,111.5712,0.0,224.757,195.962,148.392,129.382,113.312,0.0,219.5347,196.7897,143.9397,124.1597,108.0897,0.0
2027,3,Week-end / J. Férié,20,1.936781,153.1089,154.6324,150.062,79.0533,79.8399,77.4801,219.4139,199.5789,151.7589,135.6189,124.1189,0.0,220.9374,201.1024,153.0724,137.1424,125.6424,0.0,216.367,197.782,148.712,132.572,121.072,0.0
2027,3,Week-end / J. Férié,21,1.447794,114.4529,115.5917,112.1752,79.0533,79.8399,77.4801,177.0454,155.2529,112.2379,91.6429,88.3129,0.0,178.1842,156.3917,113.3767,95.0017,89.6047,0.0,174.7677,157.2752,110.6652,91.5852,86.0352,0.0
2027,3,Week-end / J. Férié,22,1.68095,132.8846,134.2069,130.2401,79.0533,79.8399,77.4801,186.6634,165.8659,124.4559,105.8159,95.3259,0.0,187.9856,167.1881,125.7781,107.1381,96.6481,0.0,184.0189,169.8514,121.8114,104.0514,92.6814,0.0
2027,3,Week-end / J. Férié,23,1.514463,119.7233,120.9146,117.3407,79.0533,79.8399,77.4801,176.4783,161.5633,116.7545,95.9083,84.4083,0.0,177.6696,161.7396,117.5396,97.5996,85.5996,0.0,174.0957,162.2257,114.7782,94.0257,79.5857,0.0
2027,4,Jour ouvré,0,1.145376,90.5457,91.4467,88.7438,79.0533,79.8399,77.4801,133.1357,110.0457,87.5757,63.4157,25.1157,0.0,136.9267,110.9467,87.3767,54.0567,23.5967,0.0,131.3338,108.2438,85.7738,52.4738,24.4438,0.0
2027,4,Jour ouvré,1,1.015507,80.2792,81.078,78.6816,79.0533,79.8399,77.4801,122.2642,96.1342,76.0442,47.6242,16.1542,0.0,123.063,95.748,75.173,47.163,17.633,0.0,119.0066,92.9566,72.7766,44.8666,15.3666,0.0
2027,4,Jour ouvré,2,0.982144,77.6417,78.4143,76.0966,79.0533,79.8399,77.4801,125.2617,88.9117,71.6917,45.5217,14.3617,0.0,127.3543,89.6843,71.8543,41.4743,16.1943,0.0,123.7166,85.6166,69.5366,39.1566,13.8766,0.0
2027,4,Jour ouvré,3,0.847385,66.9886,67.6552,65.6555,79.0533,79.8399,77.4801,115.4936,76.5336,60.8486,28.7536,6.9636,0.011,116.3902,77.2002,60.7802,24.7802,7.4682,0.0,114.1605,72.153,58.7805,22.7805,5.6305,0.01
2027,4,Jour ouvré,4,0.833516,65.8922,66.5478,64.5809,79.0533,79.8399,77.4801,115.6772,76.7172,59.9222,24.3922,6.9072,0.0,116.3328,77.2453,58.4828,22.6728,6.7328,0.0,114.3659,72.3659,56.5159,20.7059,5.9459,0.0
2027,4,Jour ouvré,5,0.865114,68.3901,69.0706,67.0291,79.0533,79.8399,77.4801,115.8701,81.6501,63.6101,36.2701,8.3401,0.0,116.5506,81.9106,62.8706,32.9506,7.8106,0.0,114.5091,80.2891,60.8291,30.9091,7.1891,0.034
2027,4,Jour ouvré,6,1.237529,97.8308,98.8042,95.8839,79.0533,79.8399,77.4801,153.8208,120.0308,90.2708,65.3908,38.8708,0.0,154.7942,114.0342,90.1942,62.4642,27.3242,0.0,151.8739,118.0839,88.3239,59.5439,37.1739,0.0
2027,4,Jour ouvré,7,1.748726,138.2425,139.6181,135.4915,79.0533,79.8399,77.4801,195.8975,159.4175,127.5775,105.2175,59.7675,0.0,197.2731,160.4931,127.6281,106.5931,54.7631,0.0,193.1465,154.3865,124.8265,104.0465,57.6365,0.0
2027,4,Jour ouvré,8,1.785027,141.1123,142.5164,138.3041,79.0533,79.8399,77.4801,199.4623,165.9223,131.4123,107.6423,62.2223,0.0,220.1964,161.6064,127.9664,108.3564,60.1964,0.0,198.1371,157.2641,125.8841,105.2141,59.4141,0.0
2027,4,Jour ouvré,9,1.375583,108.7444,109.8264,106.5803,79.0533,79.8399,77.4801,168.8544,140.5844,105.2044,79.3944,34.3744,0.0,173.9564,137.2989,104.0164,79.4764,33.1764,0.0,166.9023,135.3503,101.5503,76.2303,34.7303,0.0
2027,4,Jour ouvré,10,0.986408,77.9788,78.7547,76.427,79.0533,79.8399,77.4801,132.8848,104.3588,67.8488,38.0288,1.5488,0.075,136.3247,97.9172,68.5047,27.8847,2.3247,0.077,131.037,101.597,66.177,25.947,3.677,0.079
2027,4,Jour ouvré,11,0.719486,56.8778,57.4437,55.7459,79.0533,79.8399,77.4801,98.0828,78.2528,49.3528,-4.1972,-5.0,0.283,98.6487,74.3787,49.9187,-5.0,-5.0,0.313,97.6609,72.6809,45.3409,-5.0,-5.0,0.33
2027,4,Jour ouvré,12,0.740455,58.5354,59.1179,57.3706,79.0533,79.8399,77.4801,96.9954,80.9854,52.6354,-3.6946,-5.0,0.288,97.5779,75.2179,52.4079,-5.0,-5.0,0.319,95.8306,79.8206,50.6606,-5.0,-5.0,0.318
2027,4,Jour ouvré,13,0.351909,27.8196,28.0964,27.266,79.0533,79.8399,77.4801,65.7446,49.8246,21.5346,-5.0,-5.0,0.406,66.1914,49.1814,13.4514,-5.0,-5.0,0.413,65.191,49.271,12.621,-5.0,-5.0,0.427
2027,4,Jour ouvré,14,0.205361,16.2345,16.396,15.9114,79.0533,79.8399,77.4801,57.9945,40.3345,7.3045,-5.0,-5.0,0.494,58.156,27.496,-0.454,-5.0,-5.0,0.502,57.6714,40.0114,-1.9286,-5.0,-5.0,0.506
2027,4,Jour ouvré,15,0.200666,15.8633,16.0212,15.5476,79.0533,79.8399,77.4801,60.9783,37.2883,1.9083,-5.0,-5.0,0.491,63.4662,34.0762,-0.8338,-5.0,-5.0,0.507,60.6626,36.9726,-3.5574,-5.0,-5.0,0.515
2027,4,Jour ouvré,16,0.255535,20.2009,20.4019,19.7989,79.0533,79.8399,77.4801,66.8459,39.4259,9.8059,-5.0,-5.0,0.452,67.2169,32.1869,7.2669,-5.0,-5.0,0.47,66.4439,39.0239,6.6639,-5.0,-5.0,0.481
2027,4,Jour ouvré,17,0.679211,53.6939,54.2282,52.6254,79.0533,79.8399,77.4801,103.5539,79.1939,41.6839,11.2939,-5.0,0.179,104.0882,75.5582,41.4482,10.4082,-5.0,0.183,102.4854,78.6229,39.8454,8.8054,-5.0,0.197
2027,4,Jour ouvré,18,1.067499,84.3893,85.229,82.71,79.0533,79.8399,77.4801,143.9543,118.3943,79.8343,51.2268,20.0333,0.0,144.794,117.634,80.584,48.484,19.134,0.0,142.275,120.505,77.505,45.355,17.265,0.0
2027,4,Jour ouvré,19,1.330805,105.2046,106.2514,103.1109,79.0533,79.8399,77.4801,176.2096,148.5596,99.2096,72.3296,42.3196,0.0,177.2564,141.3964,99.2464,71.9964,42.6464,0.0,174.1159,144.7559,97.1159,69.7159,40.2259,0.0
2027,4,Jour ouvré,20,1.466019,115.8936,117.0468,113.5873,79.0533,79.8399,77.4801,183.6836,154.2136,106.9636,88.3536,56.1636,0.0,184.8368,149.3068,106.4968,79.6068,54.5068,0.0,181.3773,145.8473,100.9473,76.1473,51.7573,0.0
2027,4,Jour ouvré,21,1.528286,120.816,122.0182,118.4117,79.0533,79.8399,77.4801,172.706,150.896,110.356,87.616,55.856,0.0,173.9082,146.3982,108.7482,83.3382,57.0582,0.0,170.3017,142.8717,105.3067,79.7317,53.4517,0.0
2027,4,Jour ouvré,22,1.398717,110.5732,111.6734,108.3728,79.0533,79.8399,77.4801,155.5182,138.3982,102.2982,78.8882,51.6782,0.0,158.6884,131.0584,102.6484,73.9084,49.0084,0.0,155.3878,134.5678,99.4178,71.5153,50.8078,0.0
2027,4,Jour ouvré,23,1.233734,97.5307,98.5012,95.5898,79.0533,79.8399,77.4801,147.0107,119.8657,92.2507,72.0707,43.9207,0.0,148.4052,118.6587,91.6712,70.7512,43.9312,0.0,149.3098,115.3398,88.7598,70.1298,42.8998,0.0
2027,4,Week-end / J. Férié,0,1.814812,143.4668,144.8944,140.6118,79.0533,79.8399,77.4801,194.9418,170.3218,141.4918,118.5018,92.6518,0.0,198.7094,180.4694,142.9194,113.1694,94.0794,0.0,194.4268,167.4668,134.2068,105.1168,89.7968,0.0
2027,4,Week-end / J. Férié,1,1.304344,103.1127,104.1387,101.0607,79.0533,79.8399,77.4801,150.4627,129.5527,99.6727,74.4527,56.0487,0.0,154.5587,137.0087,93.5187,74.4887,55.7787,0.0,151.4807,127.5007,86.4207,71.4107,52.7007,0.0
2027,4,Week-end / J. Férié,2,1.094878,86.5537,87.4149,84.8312,79.0533,79.8399,77.4801,140.9787,114.9787,83.8087,61.6087,45.4487,0.0,142.7899,122.4799,81.2999,58.7599,44.6099,0.0,140.2062,113.2562,78.7162,56.1762,42.0262,0.0
2027,4,Week-end / J. Férié,3,0.952202,75.2747,76.0237,73.7767,79.0533,79.8399,77.4801,128.6197,106.1097,68.8397,41.8097,33.8197,0.0,132.1187,110.8087,63.8687,42.3387,32.4987,0.0,129.8717,104.6117,64.0017,40.3117,30.2517,0.0
2027,4,Week-end / J. Férié,4,0.860353,68.0137,68.6905,66.6602,79.0533,79.8399,77.4801,121.8387,91.6287,64.7287,35.5987,24.4387,0.0,128.1555,104.0455,55.3755,32.6855,23.0755,0.0,126.1252,90.2752,54.7952,32.4852,23.0852,0.0
2027,4,Week-end / J. Férié,5,0.875335,69.1981,69.8867,67.8211,79.0533,79.8399,77.4801,120.2331,91.7531,64.0031,33.7231,25.1131,0.0,129.5317,106.2417,57.7817,33.7717,24.1617,0.0,127.4661,90.3761,56.5661,32.3461,22.3061,0.0
2027,4,Week-end / J. Férié,6,1.130281,89.3524,90.2415,87.5743,79.0533,79.8399,77.4801,136.5774,115.6374,82.8274,54.7674,41.4074,0.0,148.0465,121.9065,74.4065,53.7765,42.2965,0.0,145.3793,113.8593,72.8693,51.1093,39.1593,0.0
2027,4,Week-end / J. Férié,7,1.105526,87.3955,88.2651,85.6563,79.0533,79.8399,77.4801,141.3605,110.8305,83.5005,55.5005,38.1905,0.0,148.6001,123.7101,77.1501,53.1301,39.0601,0.0,145.9913,109.0913,75.5163,50.5213,35.5213,0.0
2027,4,Week-end / J. Férié,8,1.187761,93.8964,94.8307,92.0278,79.0533,79.8399,77.4801,150.3164,105.2964,82.6564,56.1264,39.4664,0.0,153.6607,124.2107,79.1407,55.4207,38.3307,0.0,150.8578,103.4278,76.3378,54.1278,37.5978,0.0
2027,4,Week-end / J. Férié,9,1.014324,80.1857,80.9835,78.5899,79.0533,79.8399,77.4801,137.7377,98.2207,72.4207,38.7307,25.3207,0.0,140.7585,116.0285,73.1385,34.8785,26.0785,0.0,138.3649,96.6249,70.7449,37.1349,23.7249,0.0
2027,4,Week-end / J. Férié,10,0.616202,48.7128,49.1975,47.7434,79.0533,79.8399,77.4801,106.7528,67.6828,30.9228,3.8328,2.6428,0.035,114.6975,81.2675,31.4075,3.6575,3.1275,0.028,113.2434,66.7134,29.9534,2.8634,2.0434,0.049
2027,4,Week-end / J. Férié,11,0.102509,8.1037,8.1843,7.9424,79.0533,79.8399,77.4801,59.4887,26.1187,-5.0,-5.0,-5.0,0.555,72.4093,26.1993,-5.0,-5.0,-5.0,0.563,72.1674,25.9574,-5.0,-5.0,-5.0,0.558
2027,4,Week-end / J. Férié,12,-0.028336,-2.2401,-2.2623,-2.1955,79.0533,79.8399,77.4801,47.0259,18.2499,-5.0,-5.0,-5.0,0.569,56.8077,18.2277,-5.0,-5.0,-5.0,0.595,56.8745,20.7845,-5.0,-5.0,-5.0,0.593
2027,4,Week-end / J. Férié,13,-0.030971,-2.4484,-2.4727,-2.3996,79.0533,79.8399,77.4801,58.8466,26.3666,-5.0,-5.0,-5.0,0.617,67.2623,26.3423,-5.0,-5.0,-5.0,0.623,67.3354,28.8054,-5.0,-5.0,-5.0,0.619
2027,4,Week-end / J. Férié,14,-0.028886,-2.2835,-2.3062,-2.2381,79.0533,79.8399,77.4801,72.5765,37.1865,-5.0,-5.0,-5.0,0.558,76.0038,32.0838,-5.0,-5.0,-5.0,0.572,76.0719,37.2319,-5.0,-5.0,-5.0,0.562
2027,4,Week-end / J. Férié,15,-0.023939,-1.8925,-1.9113,-1.8548,79.0533,79.8399,77.4801,65.3175,38.8975,-5.0,-5.0,-5.0,0.584,81.0287,33.5987,-5.0,-5.0,-5.0,0.596,81.0852,38.9352,-5.0,-5.0,-5.0,0.597
2027,4,Week-end / J. Férié,16,-0.009444,-0.7466,-0.754,-0.7317,79.0533,79.8399,77.4801,67.7034,36.7934,-5.0,-5.0,-5.0,0.584,80.896,48.846,-5.0,-5.0,-5.0,0.596,80.9183,36.8083,-5.0,-5.0,-5.0,0.597
2027,4,Week-end / J. Férié,17,0.495885,39.2014,39.5914,38.4212,79.0533,79.8399,77.4801,95.1894,66.7214,16.4814,3.3314,-3.8586,0.216,97.6314,81.5414,16.5614,2.3414,-3.4686,0.241,96.4612,65.9412,15.3912,2.5512,-4.6388,0.214
2027,4,Week-end / J. Férié,18,1.228994,97.156,98.1228,95.2226,79.0533,79.8399,77.4801,156.081,140.971,95.281,67.981,44.751,0.0,157.0478,142.0153,90.0378,64.4078,45.7178,0.0,154.1476,139.0376,90.0176,61.6276,42.8076,0.0
2027,4,Week-end / J. Férié,19,1.810615,143.1351,144.5593,140.2866,79.0533,79.8399,77.4801,197.8801,172.7801,134.2401,107.9301,96.6201,0.0,199.3043,181.7443,132.3543,106.2943,78.0843,0.0,195.0316,169.9316,129.8016,102.0216,78.2916,0.0
2027,4,Week-end / J. Férié,20,2.224061,175.8193,177.5688,172.3205,79.0533,79.8399,77.4801,231.7943,210.6443,170.2643,139.7643,123.5343,0.0,233.5438,212.3938,168.5438,140.9938,118.5038,0.0,228.2955,207.1455,163.2955,135.7455,113.2955,0.0
2027,4,Week-end / J. Férié,21,2.226411,176.0051,177.7564,172.5025,79.0533,79.8399,77.4801,228.5651,218.2151,173.5651,154.1151,128.5651,0.0,230.3164,220.0589,175.3164,148.8364,129.1364,0.0,225.0625,214.7125,167.6525,143.5025,123.8825,0.0
2027,4,Week-end / J. Férié,22,2.187238,172.9084,174.6289,169.4674,79.0533,79.8399,77.4801,219.7034,206.6834,167.0434,147.8934,116.4534,0.0,221.4239,207.0239,167.0839,149.1739,115.7139,0.0,216.2624,201.8624,161.9224,137.7724,111.2924,0.0
2027,4,Week-end / J. Férié,23,1.889846,149.3985,150.8851,146.4254,79.0533,79.8399,77.4801,201.5535,184.9135,144.2235,132.1835,103.8535,0.0,203.0401,186.4001,144.9001,126.1301,94.6901,0.0,198.5804,180.1704,140.4404,118.8204,90.2304,0.0
2027,5,Jour ouvré,0,1.356422,107.2296,108.2966,105.0957,79.0533,79.8399,77.4801,135.6796,120.5596,101.2996,69.1271,49.9396,0.0,134.3666,118.7066,100.6366,68.6566,50.2666,0.0,133.5457,120.6157,97.4357,65.4557,47.8057,0.0
2027,5,Jour ouvré,1,0.875483,69.2098,69.8984,67.8325,79.0533,79.8399,77.4801,104.1498,83.2998,61.8498,34.3198,19.3598,0.0,98.4484,83.1334,60.9284,32.8584,18.8384,0.0,102.7725,82.5425,60.1425,30.7925,17.9825,0.0
2027,5,Jour ouvré,2,0.806252,63.7369,64.3711,62.4685,79.0533,79.8399,77.4801,99.3469,77.5469,56.9569,25.8069,16.3469,0.0,93.8211,78.0411,52.5411,22.4511,16.0111,0.0,98.0785,77.2085,53.9885,19.7785,15.0785,0.0
2027,5,Jour ouvré,3,0.707184,55.9053,56.4615,54.7927,79.0533,79.8399,77.4801,90.9153,67.4953,52.0653,17.6353,8.0153,0.0,87.6615,68.0515,43.4815,15.9015,7.2715,0.0,85.9927,69.8027,42.6027,14.4027,5.6027,0.013
2027,5,Jour ouvré,4,0.751886,59.4391,60.0305,58.2562,79.0533,79.8399,77.4801,89.9791,71.2491,48.5691,17.2691,10.0701,0.0,90.2705,70.9205,42.4105,14.7405,10.1305,0.0,88.4962,75.2062,40.6362,14.1537,8.3562,0.0
2027,5,Jour ouvré,5,0.849658,67.1683,67.8366,65.8316,79.0533,79.8399,77.4801,97.2953,77.8383,60.3383,24.8483,16.0883,0.0,97.8566,78.5066,60.7216,24.3441,11.2266,0.0,95.8516,79.8716,58.4316,22.7316,11.6816,0.0
